,# year,lat,lon,cOther_x,cCwd_x,cVeg_x,cLitter_x,cLeaf_x,cRoot_x,evspsblsoi,lai,tsl,mrro,mrsos,grassFrac,shrubFrac,cropFrac,baresoilFrac,residualFrac,treeFrac,shrubFrac.1,cSoil_x,cStem_x,wetlandFrac,ps,pr,tas_DJF,tas_JJA,tas_MAM,tas_SON,grassCropFrac,cesm_agb,agb,Unnamed: 0,cSoil_y,cCwd_y,cVeg_y,cLitter_y,cLeaf_y,cRoot_y,cStem_y,cOther_y,year,observed_agb
172,2014.0,52.3036652,-123.75,0.2735510766506195,10.508030891418455,17.74013900756836,3.337594985961914,0.3989172875881195,4.536674976348877,1.5284581422747578e-06,5.233067512512207,277.7929382324219,9.332140507467555e-06,38.108257293701165,9.907103538513184,0.0,2.824075937271118,0.006117552984505892,-2.2351741790771484e-06,87.26270294189453,0.0,39.76134490966797,12.605055809020996,0.0,87276.0546875,2.446877442707773e-05,266.5599060058594,286.3947448730469,275.9661865234375,276.6220397949219,12.7311794757843,13.277524173259735,5.8687813,13719,25.864824,6.0384073,12.5275755,1.3756216,0.2665294,3.1373777,8.909315,0.3171976,2015.0,9.493041999999999
173,2014.0,52.3036652,-122.5,0.25691959261894226,8.911693572998049,16.763734817504883,2.6008706092834473,0.38277414441108704,4.240648746490479,1.9800129393843235e-06,4.9803996086120605,278.2852478027344,8.796919246378819e-06,37.819160461425774,8.642921447753906,0.0,3.390850305557251,0.20532940328121185,2.000001907348633,85.76087188720702,0.0,34.97635269165039,11.916542053222656,0.0,87951.7421875,2.4667620891705155e-05,266.9185485839844,287.21246337890625,276.82571411132807,277.1563720703125,12.033771753311155,12.556235790252686,11.7505844,13720,16.945864,3.5647337,8.195741,0.8082969,0.16996655,2.0725555,5.8064427,0.21175364,2015.0,6.18816289
174,2014.0,52.3036652,-121.25,0.18628327548503876,5.86249589920044,15.287426948547363,2.1522586345672607,0.3513736724853516,3.8195946216583248,2.4645371468068333e-06,4.4016661643981925,278.5259704589844,1.502145005360944e-05,40.26895523071289,5.898585796356201,0.01742349937558174,0.8076174855232239,0.30242565274238586,4.999996662139893,87.97394561767578,0.01742349937558174,21.719583511352536,10.923279762268066,2.4561359882354736,87293.2109375,3.1002535251900554e-05,266.9674987792969,287.2936096191406,276.8753967285156,276.9880065917969,6.706203281879425,11.460936710238457,8.459520999999999,13721,15.166547,3.7886736,9.668205,0.7453568,0.20614752,2.3878078,6.905276,0.32009533,2015.0,7.43151885
175,2014.0,52.3036652,-120.0,0.2585022747516632,2.5008819103240967,10.833202362060547,0.48065793514251703,0.2572672367095947,2.687349557876587,2.491178975105868e-06,3.4782841205596924,278.891845703125,2.6042405806947496e-05,38.783939361572266,20.94320297241211,0.7799500823020934,0.3581893742084503,3.6846048831939697,6.00000524520874,68.23406219482422,0.7799500823020934,8.096454620361328,7.641246795654298,0.09648537635803223,85263.578125,3.9062611904228106e-05,265.6605224609375,286.42822265625,275.8240661621094,276.0748291015625,21.30139234662056,8.157016307115555,6.5722244000000005,13722,3.3263483,4.7544413,13.369876,0.9368961,0.2978792,3.284461,9.648317,0.43250683,2015.0,10.37870303
176,2014.0,52.3036652,-118.75,0.3071232736110687,1.9092737436294556,8.881922721862793,0.3516181409358978,0.21275073289871213,2.2061171531677246,2.857344725271105e-06,3.1320054531097408,278.9832763671875,2.6301817342755385e-05,35.32303237915039,29.797365188598633,1.909343123435974,1.228653073310852,7.204503536224365,7.000000476837158,52.86012649536133,1.909343123435974,6.353647708892822,6.187716007232666,0.5120540261268616,83181.796875,3.770205148612149e-05,264.52835083007807,285.8044128417969,274.8065185546875,275.2271423339844,31.026018261909485,6.707590013742447,6.3428047,13723,-10.315291,2.4719222,8.804233,0.47941753,0.1992583,2.1573467,6.370642,0.30412963,2015.0,6.874029930000001
177,2014.0,52.3036652,-117.5,0.45590209960937506,1.9785619974136353,6.4302191734313965,0.4091525971889496,0.16779904067516327,1.5655255317687988,3.721751681950991e-06,3.0335586071014404,279.1852722167969,1.4307282981462777e-05,38.82581329345703,32.909915924072266,1.1769789457321167,0.2542715072631836,22.186742782592773,11.000002861022947,32.47208023071289,1.1769789457321167,11.075053215026855,4.272284030914307,2.46369743347168,82417.9765625,2.7264015443506647e-05,263.6839904785156,285.9635925292969,274.5203857421875,275.1080627441406,33.16418743133545,4.895985171198845,7.617271,13724,-1.704749,3.625682,10.889736,0.72665,0.24321255,2.6532288,7.8452506,0.31474808,2015.0,8.40321123
178,2014.0,52.3036652,-116.25,0.33276477456092834,5.564490795135497,14.597933769226074,0.9204503893852234,0.33418598771095276,3.6351060867309566,2.3284803774004104e-06,4.620822429656982,278.3251647949219,6.9265111051208805e-06,38.910400390625,16.325485229492188,0.2344650626182556,0.07429450005292892,11.256674766540527,1.0000017881393433,71.10907745361328,0.2344650626182556,19.202392578125,10.321280479431152,0.14024889469146729,83865.1171875,2.271035918965936e-05,264.4109802246094,286.76336669921875,275.5777893066406,275.79104614257807,16.399779729545116,10.988231241703033,10.7949486,13725,36.632355,9.018634,17.594503,2.1082513,0.37875065,4.4147253,12.536885,0.3688772,2015.0,13.28451285
179,2014.0,52.3036652,-115.0,0.3376909792423248,5.288070201873779,11.327363014221191,1.0091633796691895,0.2664709985256195,2.8284571170806885,2.8003503302898025e-06,4.058472156524657,278.7465515136719,5.637373760691844e-06,36.85044860839844,16.839113235473633,0.0,24.28253364562988,0.14537835121154785,-2.9802322387695312e-06,58.73297500610352,0.0,31.263235092163082,7.922389507293701,0.0,87139.5546875,2.148706880689133e-05,265.3596496582031,288.1923828125,277.53399658203125,277.4022521972656,41.12164688110352,8.526551485061646,2.0693417,13726,19.496275,4.745826,9.467942,1.1271551,0.21584591,2.3209066,6.7099404,0.30716255,2015.0,7.23294886
183,2014.0,52.3036652,-110.0,0.12657080590724945,0.01832721009850502,0.14706656336784363,0.4814704358577728,0.02247711829841137,0.015434294939041136,3.819731773546664e-06,0.7875280380249022,280.96832275390625,1.1902017149623134e-06,28.74781990051269,37.68572616577149,0.0,57.96606063842773,0.11110933870077132,1.9999980926513672,2.2371079921722408,0.0,5.737884998321533,0.029724398627877235,0.022995375096797943,93517.2890625,1.0076892976940144e-05,263.4010925292969,293.2551574707031,279.27005004882807,279.7096252441406,95.6517868041992,0.17877232283353806,0.013765992,13730,8.102139,0.5933292,0.9640764,0.2467849,0.033132754,0.19081111,0.5527554,0.21154812,2015.0,0.7974362740000001
184,2014.0,52.3036652,-108.75,0.058258753269910805,0.01269195694476366,0.10554181784391405,0.5064919590950012,0.022300729528069496,0.007392858620733023,3.4602828691276954e-06,0.7734962105751036,280.7638244628906,9.22681067550002e-07,26.748693466186523,25.340652465820312,0.0,70.94898223876953,0.19541728496551516,2.0000007152557373,1.5149444341659544,0.0,4.517087459564209,0.022768544033169743,0.0,94004.1484375,8.931624506658409e-06,262.9284973144531,293.6856689453125,278.8039855957031,279.5804748535156,96.28963470458984,0.10332802683115005,0.10549153,13731,11.771485,0.7023976,1.4472002,0.22542498,0.036287747,0.34533685,0.89031404,0.2217162,2015.0,1.148317987
185,2014.0,52.3036652,-107.5,0.06403230130672455,0.030436947941780087,0.17279380559921265,0.7149160504341124,0.02613320760428905,0.013527832925319672,3.399908564460929e-06,0.8971702456474304,280.377197265625,6.286904294938722e-07,32.12125778198242,25.14385414123535,0.0,70.14545440673828,0.1020303890109062,1.999994874000549,2.6086575984954834,0.0,8.65708065032959,0.03841438889503479,0.0026581191923469305,94524.59375,9.683407370175699e-06,262.4423522949219,293.7292785644531,278.3522644042969,279.30908203125,95.28930854797363,0.1285798978060484,0.7746679000000001,13732,12.41549,0.63052535,1.2401873,0.15590975,0.027784668,0.3418259,0.7516666,0.1928089,2015.0,0.972260168
186,2014.0,52.3036652,-106.25,0.053526174277067184,0.019734097644686695,0.16288979351520538,0.5396277904510498,0.027514025568962097,0.01353889238089323,3.134949338345905e-06,0.9632539749145507,280.0972900390625,1.2451577049432672e-06,26.151594161987305,22.4241886138916,0.0,72.31214141845702,0.0,2.716207504272461,2.547456741333008,0.0,4.915081024169922,0.03082740493118763,0.7335705757141113,94988.3984375,1.064961452357238e-05,262.1618347167969,293.60400390625,278.1471862792969,279.0238342285156,94.73633003234865,0.11186760477721691,0.5606641299999999,13733,79.09178,6.633996,12.884326,1.5913627,0.31785962,2.9195309,9.082253,0.53455234,2015.0,9.93466496
187,2014.0,52.3036652,-105.0,0.06128612533211708,0.06175648048520088,0.24029897153377527,0.5879091024398804,0.027092209085822105,0.02796800248324871,3.824636678473325e-06,0.9314570426940917,279.9122619628906,5.944108920630242e-07,30.872751235961918,20.240034103393555,0.0,72.54278564453125,1.3887683153152464,1.9999980926513672,3.828413963317871,0.0,8.361489295959473,0.0654415562748909,0.0,95242.5546875,1.091775902750669e-05,261.7625427246094,293.5868225097656,277.6087646484375,278.7196960449219,92.7828197479248,0.15381989069283009,0.69974914,13734,149.01886,8.051111,12.493166,1.8948128,0.31457886,2.7917461,8.675329,0.59966254,2015.0,9.5895704
188,2014.0,52.3036652,-103.75,0.042603105306625366,0.07836036384105681,0.28758284449577326,0.5778793692588806,0.034013647586107254,0.03704648092389106,3.7525162497331617e-06,1.1355291604995728,279.60809326171875,1.232177396559564e-06,29.470685958862305,21.879533767700195,0.0,62.992557525634766,1.3717364072799683,1.9999980926513672,11.756163597106932,0.0,7.137247562408447,0.07458053529262543,0.0,95397.53125,1.0720023965404835e-05,261.13433837890625,293.40481567382807,276.9357604980469,278.28079223632807,84.87209129333496,0.15119728818535805,4.5441704000000005,13735,28.233545,3.75503,7.808491,0.89453006,0.18032071,1.8671789,5.477637,0.30724552,2015.0,5.96520323
189,2014.0,52.3036652,-102.5,0.0975820943713188,0.5038319230079651,1.2906099557876587,0.44178327918052673,0.05111534520983696,0.3005170822143554,4.112435362912947e-06,1.1772438287734983,279.2601013183594,9.61427417678351e-07,28.131860733032223,17.57513999938965,0.0,33.69353485107422,0.0004354961856734008,-2.9802322387695312e-06,48.730899810791016,0.0,6.835267543792725,0.7368852496147155,0.0,95775.8046875,1.0634736099746078e-05,261.01873779296875,293.2845458984375,277.317138671875,277.87628173828125,51.26867485046387,0.8855826891958712,6.138642,13736,14.8409815,2.908221,6.9832606,0.6065247,0.15178832,1.7092657,4.8947635,0.27960232,2015.0,5.32615414
190,2014.0,52.3036652,-101.25,0.10023463517427444,0.9622507095336914,2.136167764663696,0.42778459191322327,0.07026710361242294,0.6094105243682861,5.117728960613022e-06,1.2058950662612915,279.2113952636719,2.957233959932637e-07,27.259069442749023,12.453407287597656,0.0,26.602296829223633,0.0018720558146014807,5.000004291534424,55.94242477416992,0.0,8.327686309814453,1.3497681617736816,0.0,96604.9296875,1.0553020729275884e-05,260.9262390136719,293.6053161621094,277.5876159667969,277.9510803222656,39.05570411682129,1.520269900560379,2.6180468,13737,40.0166,3.9336948,10.616432,0.7636664,0.20409057,2.6641726,7.4310207,0.45755866,2015.0,8.09266993
191,2014.0,52.3036652,-100.0,0.07913003116846083,0.7851157784461974,2.070184230804444,0.1818619519472122,0.06547594070434569,0.5995709896087646,1.1715169421222527e-05,0.882577359676361,278.6780090332031,-4.242337581672473e-06,32.51258850097656,14.863322257995604,0.00027468454209156334,2.7572267055511475,0.16153649985790253,33.999996185302734,48.21764755249024,0.00027468454209156334,4.2349581718444815,1.3571705818176267,4.899489879608153,97673.59375,1.0746026418928523e-05,260.7458190917969,293.7898254394531,277.1491394042969,278.5289001464844,17.620548963546753,1.5017765536904333,2.3634665,13738,-8.390948,-0.25341296,0.3385718,-0.06269601,-0.049760558,-0.0618975,0.06879431,-0.061392635,2015.0,-0.04235888300000001
192,2014.0,52.3036652,-98.75,0.08741094917058943,0.9899935126304625,2.5340411663055415,0.203369140625,0.08149927109479904,0.7465329766273497,9.914948350342456e-06,0.9896752834320067,278.8606262207031,-2.490904989826958e-06,31.357236862182617,16.71803092956543,0.03448524698615074,1.6246699094772339,0.6551312208175659,22.0,58.967670440673835,0.03448524698615074,5.605959415435791,1.6578689813613892,2.6528816223144527,98468.71875,1.104104649130022e-05,260.63137817382807,294.1712646484375,277.0675354003906,278.58721923828125,18.342700839042664,1.8267792016267776,0.34270852,13739,33.845642,3.2088559,4.3138595,0.7820668,0.12922125,0.9769477,2.7102604,0.13684566,2015.0,2.9763273100000003
193,2014.0,52.3036652,-97.5,0.054931361228227615,0.7175519466400145,1.8277860879898071,0.12791812419891355,0.04532741382718086,0.4526377618312836,1.8302614989806895e-05,0.597726047039032,278.6698303222656,-8.264326424978206e-06,33.20001220703125,7.330925464630128,0.008835512213408947,0.10373333841562273,3.4471981525421143,71.0,18.109310150146484,0.008835512213408947,3.4343414306640625,1.2658888101577759,0.0,98599.5703125,1.218521992996102e-05,260.3067321777344,294.0384216308594,275.67889404296875,278.8883361816406,7.434658803045749,1.3661475852131844,2.5736889,13740,-7.815772,-0.23157859,0.51958036,-0.045601636,-0.014165081,0.052893654,0.23820835,0.0073396266,2015.0,0.23138289560000003
194,2014.0,52.3036652,-96.25,0.06137846782803536,0.29331710934638977,0.7162384986877441,0.09285441786050797,0.03688451647758484,0.24844644963741305,6.472887889685808e-06,0.5401036739349365,277.8945007324219,4.800174792762846e-06,31.628984451293945,9.983389854431152,0.002835493301972747,0.2815220057964325,0.017642827704548836,5.000003814697266,84.71460723876953,0.002835493301972747,2.624614953994751,0.37597104907035833,1.8574663400650024,98266.5546875,1.2996376426599454e-05,260.0951843261719,293.7572937011719,275.8992614746094,277.4222717285156,10.264911860227585,0.4742340333759785,3.693054,13741,97.17855,2.2530892,8.193681,0.59661126,0.15974542,2.0366535,5.7153125,0.47799996,2015.0,6.35305788
195,2014.0,52.3036652,-57.5,0.07870570570230483,0.5636128187179564,1.6976672410964964,0.10102754831314086,0.05278222635388374,0.4424140453338623,5.355167104426073e-06,0.6295252442359924,277.16815185546875,3.6292694858275354e-05,50.91162109375,31.350706100463867,12.251128196716309,0.0026110352482646704,0.0418480671942234,1.9999979734420776,54.353702545166016,12.251128196716309,1.7640298604965208,1.1447266340255735,2.9467458724975586,98114.875,4.5339736971072846e-05,263.6423645019531,285.8660583496094,270.4226989746094,278.0157165527344,31.35331713571213,1.276214566081762,3.7869247,13742,41.52001,6.291274,13.441443,1.4002998,0.28923818,3.2625213,9.496617,0.4401863,2015.0,10.226041480000001
196,2014.0,52.3036652,-56.25,0.08130041509866713,0.48295125365257263,1.6184557676315308,0.08963584899902342,0.050344735383987434,0.4034460484981537,7.76529577706242e-06,0.6174572110176086,276.7615051269531,3.2020343496697024e-05,61.23919677734375,39.34594345092773,9.738080978393553,0.004349496681243181,0.015275402925908564,2.9999988079071045,47.89635848999024,9.738080978393553,1.8923882246017456,1.0887174606323242,10.729049682617188,99417.1484375,4.146298670093529e-05,265.14749145507807,286.0194091796875,271.439208984375,279.0885925292969,39.35029294760898,1.2203626111149788,1.0703593,13743,17.647268,3.3124554,6.5077205,0.72396004,0.14110088,1.6478769,4.492289,0.31767955,2015.0,4.95106943
197,2014.0,53.2460747,-130.0,0.20297826826572415,2.9783639907836914,16.269268035888672,0.5353502631187439,0.35338330268859863,4.067434310913086,2.3606971808476374e-06,4.48707151412964,281.78564453125,6.004979150020517e-05,39.44609069824219,3.545518159866333,0.03210538625717163,0.0,0.07861793786287308,2.999996900558472,93.34375,0.03210538625717163,8.31969165802002,11.680102348327637,20.509714126586918,98858.8515625,7.47871454223059e-05,276.2650451660156,286.5819396972656,280.6534423828125,283.6994934082031,3.545518159866333,12.23646391928196,9.131145,13744,1450.9603,27.377676,23.287495,6.4144244,0.228407,8.217162,16.048159,0.5467031,2015.0,16.823269099999997
198,2014.0,53.2460747,-128.75,0.2532635033130646,2.6606900691986084,13.397560119628906,0.4439880847930908,0.3009965121746063,3.348353385925293,1.936888793352409e-06,3.928343772888184,280.1044311523437,7.275726238731296e-05,41.46128082275391,13.60704517364502,0.30265042185783386,0.0001798561861505732,1.342452883720398,2.0000030994415283,82.74767303466797,0.30265042185783386,7.7758421897888175,9.52742099761963,20.01893424987793,95609.15625,8.258496382040904e-05,271.2062072753906,287.1941223144531,278.8549194335937,280.8643493652344,13.60722502983117,10.081681013107302,6.56464,13745,19.273909,5.1333485,12.806584,0.99590945,0.26469955,3.1752167,9.144028,0.45394304,2015.0,9.86267059
199,2014.0,53.2460747,-127.5,0.12301527708768845,1.5079134702682495,7.488099575042723,0.288533091545105,0.16676969826221466,1.8943510055541992,4.057283604197437e-06,2.0278189182281494,279.6643981933594,5.351848449208774e-05,47.137744903564446,32.670684814453125,0.3171861171722412,0.0018990616081282496,4.617404460906982,9.999999046325684,52.392826080322266,0.3171861171722412,4.323069095611572,5.35148811340332,0.9374839663505553,91796.59375,6.292581383604556e-05,267.8333435058594,286.6856994628906,276.3819580078125,278.5995788574219,32.67258387606125,5.641273088753223,6.962563,13746,25.688429,6.5496836,14.483161,1.4213369,0.30770048,3.6177578,10.338245,0.40175894,2015.0,11.04770442
200,2014.0,53.2460747,-126.25,0.15599989891052246,3.408689498901367,11.292372703552246,0.9292057156562803,0.25304171442985535,2.8529398441314697,2.574471182015259e-06,3.05116868019104,278.4666748046875,2.6420355425216258e-05,36.25349426269531,8.43052864074707,0.06972473114728928,0.06014297530055046,1.4540692567825315,6.999997615814209,82.98553466796875,0.06972473114728928,10.886101722717283,8.06825351715088,0.9045414328575134,89166.3984375,3.763620406971313e-05,266.49432373046875,285.8290100097656,275.9495544433594,277.2362365722656,8.490671616047619,8.477295130491258,5.144394,13747,9.824941,2.3696263,6.3388658,0.48425314,0.138957,1.5645585,4.489475,0.2524474,2015.0,4.8808794
201,2014.0,53.2460747,-125.0,0.19261996448040009,8.187124252319336,17.10882568359375,2.663148164749145,0.3837611675262451,4.337728977203369,2.131010887751472e-06,4.8298420906066895,277.60745239257807,1.0428590940136928e-05,38.05135726928711,3.760318517684937,0.0,0.10762882977724075,0.18693397939205167,5.000000476837158,90.94512176513673,0.0,26.454545974731445,12.2254056930542,0.2969486713409424,88686.5703125,2.489441249053925e-05,266.1020202636719,286.0648193359375,276.0648498535156,276.8698425292969,3.867947347462177,12.801786825060844,5.876916,13748,14.045548,3.0084455,7.208115,0.6661041,0.15840992,1.8004503,5.0905867,0.23486784,2015.0,5.48386446
202,2014.0,53.2460747,-123.75,0.21741218864917755,10.093445777893066,18.215726852416992,3.037118911743164,0.40479412674903864,4.669023036956787,1.6768316299931028e-06,5.094064235687256,277.7751770019531,5.1507981879694845e-06,35.9583740234375,4.053439617156982,0.0,0.5762342214584352,0.0,-2.793967723846436e-07,95.3703384399414,0.0,33.056575775146484,12.999772071838377,0.0,89307.0546875,2.172003041778225e-05,266.21710205078125,286.91845703125,276.7503967285156,276.9369812011719,4.6296738386154175,13.621978387236593,8.769963,13749,16.40565,3.1112301,7.074107,0.70066524,0.15158805,1.7791777,4.9841714,0.2250574,2015.0,5.36081685
